OrderID,EmployeeID,CustomerName,Region,Category,Sales,Profit,Discount,Date
1697,11,Arjun Mehta,East,Software,5411.02,836.93,0.12,2021-05-17
1698,61,Ananya Gupta,East,Services,1001.36,118.87,0.16,2022-08-18
1699,59,Amit Bansal,West,Services,7471.24,1002.66,0.19,2024-06-22
1700,38,Rohit Verma,South,Electronics,7102.99,1204.15,0.06,2024-05-26
1701,73,Rohit Verma,North,Software,5992.34,986.17,0.13,2021-08-20
1702,95,Neha Kapoor,North,Office Supplies,5105.22,384.75,0.02,2024-05-24
1703,36,Rohit Verma,South,Services,3169.23,702.21,0.0,2020-08-16
1704,78,Arjun Mehta,South,Software,4012.78,341.41,0.16,2021-04-28
1705,63,Arjun Mehta,North,Office Supplies,9848.68,2397.85,0.12,2024-08-09
1706,20,Simran Kaur,West,Software,2760.5,381.05,0.13,2021-03-07
1707,74,Sneha Patel,North,Office Supplies,7677.1,561.96,0.03,2022-03-27
1708,61,Rohit Verma,West,Services,2719.78,507.79,0.08,2021-06-21
1709,19,Amit Bansal,West,Electronics,3243.53,679.4,0.08,2021-10-08
1710,68,Rahul Sharma,North,Services,6555.53,1581.43,0.09,2023-08-28
1711,35,Sneha Patel,East,Office Supplies,8122.01,820.88,0.12,2022-08-02
1712,99,Priya Singh,South,Services,3705.36,696.81,0.04,2023-01-26
1713,2,Rahul Sharma,North,Electronics,4406.86,683.3,0.14,2021-12-20
1714,29,Rohit Verma,East,Furniture,823.4,143.17,0.01,2023-05-01
1715,85,Priya Singh,North,Electronics,1320.67,225.75,0.08,2024-04-13
1716,83,Neha Kapoor,South,Electronics,7108.71,715.61,0.09,2020-06-04
1717,82,Simran Kaur,East,Software,7076.1,1298.58,0.15,2021-06-11
1718,21,Ananya Gupta,East,Electronics,4136.59,482.04,0.01,2024-07-22
1719,34,Arjun Mehta,West,Electronics,5171.36,1218.98,0.12,2020-12-31
1720,83,Simran Kaur,North,Furniture,5636.01,767.91,0.12,2020-08-05
1721,57,Rohit Verma,North,Electronics,1192.74,195.93,0.05,2022-07-02
1722,3,Simran Kaur,South,Electronics,9362.49,1712.6,0.05,2023-12-04
1723,43,Karan Jain,North,Services,7222.25,1474.77,0.1,2022-04-07
1724,94,Ananya Gupta,South,Electronics,4152.03,779.97,0.16,2020-09-05
1725,73,Amit Bansal,East,Office Supplies,6977.44,907.93,0.13,2023-08-18
1726,12,Sneha Patel,East,Electronics,8491.23,1716.0,0.06,2021-02-19
1727,23,Amit Bansal,North,Software,6776.97,743.94,0.08,2020-08-06
1728,81,Sneha Patel,West,Electronics,8909.53,1225.92,0.04,2020-03-14
1729,25,Rahul Sharma,South,Software,4193.29,874.5,0.13,2022-10-20
1730,69,Simran Kaur,North,Electronics,3723.21,437.64,0.14,2022-04-10
1731,16,Priya Singh,West,Services,1915.06,317.65,0.18,2020-03-16
1732,95,Arjun Mehta,West,Electronics,4976.59,1162.55,0.01,2023-12-07
1733,84,Arjun Mehta,North,Furniture,6510.28,1503.44,0.16,2020-07-18
1734,59,Neha Kapoor,South,Services,1107.6,236.47,0.02,2023-05-03
1735,79,Priya Singh,North,Furniture,4549.01,965.77,0.2,2023-10-21
1736,52,Sneha Patel,North,Services,5685.91,650.0,0.19,2021-03-12
1737,98,Rahul Sharma,South,Office Supplies,1100.61,115.32,0.15,2020-12-10
1738,90,Sneha Patel,South,Software,2814.62,468.34,0.03,2024-06-08
1739,81,Neha Kapoor,West,Furniture,648.49,95.58,0.0,2021-01-02
1740,12,Neha Kapoor,East,Software,7088.28,1477.54,0.1,2020-09-16
1741,27,Arjun Mehta,East,Services,4778.98,467.63,0.03,2023-11-17
1742,5,Neha Kapoor,South,Software,6314.47,426.88,0.17,2021-09-08
1743,45,Karan Jain,North,Services,2738.57,201.29,0.11,2020-07-14
1744,80,Sneha Patel,South,Software,7818.15,1421.85,0.06,2021-01-31
1745,15,Arjun Mehta,West,Software,2175.08,400.28,0.01,2023-08-13
1746,47,Rohit Verma,South,Software,2888.13,500.7,0.18,2022-07-17
1747,6,Ananya Gupta,North,Services,2170.93,449.6,0.1,2020-08-25
1748,10,Priya Singh,West,Services,6007.74,803.92,0.15,2021-10-29
1749,30,Ananya Gupta,East,Furniture,1431.61,282.81,0.17,2022-02-08
1750,29,Ananya Gupta,West,Services,5101.87,1163.73,0.03,2023-06-02
1751,59,Arjun Mehta,West,Office Supplies,1795.84,348.33,0.13,2021-07-06
1752,26,Sneha Patel,South,Electronics,7076.0,438.22,0.03,2024-10-10
1753,60,Simran Kaur,West,Furniture,7723.23,725.76,0.06,2020-11-17
1754,82,Neha Kapoor,South,Services,9716.29,2147.31,0.02,2024-10-21
1755,67,Simran Kaur,South,Services,4998.15,712.5,0.0,2022-05-26
1756,95,Priya Singh,South,Office Supplies,4625.36,437.01,0.19,2020-11-01
1757,74,Rahul Sharma,West,Electronics,880.56,126.92,0.15,2020-03-09
1758,55,Amit Bansal,West,Software,8192.31,1551.06,0.02,2022-10-11
1759,31,Ananya Gupta,North,Software,9524.37,729.02,0.06,2023-08-19
1760,12,Rahul Sharma,West,Office Supplies,2037.13,288.98,0.11,2023-04-10
1761,4,Simran Kaur,West,Furniture,8804.89,1154.08,0.16,2022-01-28
1762,81,Simran Kaur,North,Electronics,4156.35,782.02,0.11,2021-08-30
1763,55,Rohit Verma,South,Electronics,6394.32,749.02,0.19,2022-11-20
1764,87,Sneha Patel,North,Electronics,4138.07,592.04,0.01,2022-01-20
1765,23,Amit Bansal,North,Services,7238.7,658.31,0.2,2021-05-03
1766,70,Ananya Gupta,West,Services,8775.75,1672.38,0.15,2024-04-07
1767,29,Sneha Patel,East,Office Supplies,5283.88,711.14,0.01,2022-02-02
1768,45,Simran Kaur,West,Services,5503.48,410.24,0.14,2023-10-21
1769,69,Rohit Verma,West,Services,3997.39,738.16,0.14,2024-12-13
1770,9,Priya Singh,West,Electronics,1261.62,289.65,0.06,2020-06-06
1771,14,Arjun Mehta,East,Electronics,7122.28,1063.11,0.17,2022-12-02
1772,81,Rahul Sharma,East,Software,9710.96,1537.12,0.03,2021-12-11
1773,54,Simran Kaur,North,Office Supplies,2296.08,124.92,0.16,2024-09-05
1774,67,Sneha Patel,West,Services,3756.53,673.21,0.07,2023-04-30
1775,86,Amit Bansal,West,Software,3388.78,258.87,0.16,2020-12-17
1776,34,Priya Singh,West,Office Supplies,9721.88,1982.78,0.01,2021-12-24
1777,37,Simran Kaur,South,Services,9279.25,1784.98,0.06,2020-12-25
1778,91,Arjun Mehta,South,Furniture,1610.71,400.67,0.11,2022-06-21
1779,34,Sneha Patel,South,Furniture,5843.63,332.72,0.06,2021-12-05
1780,19,Sneha Patel,West,Services,9766.92,1530.76,0.02,2020-02-21
1781,52,Simran Kaur,South,Software,9314.21,756.41,0.19,2023-01-23
1782,65,Sneha Patel,East,Software,9011.79,2198.17,0.15,2023-03-20
1783,86,Arjun Mehta,West,Office Supplies,7046.9,1383.5,0.18,2020-10-12
1784,87,Amit Bansal,North,Office Supplies,735.56,127.62,0.04,2022-01-01
1785,12,Sneha Patel,North,Services,6592.47,1098.87,0.04,2024-04-20
1786,36,Priya Singh,North,Electronics,5614.92,780.99,0.13,2020-06-27
1787,66,Karan Jain,South,Software,3518.7,601.75,0.19,2023-09-27
1788,47,Karan Jain,South,Software,4011.48,499.69,0.06,2021-12-20
1789,40,Simran Kaur,North,Furniture,7414.61,1029.47,0.2,2024-07-03
1790,57,Rohit Verma,South,Software,7421.75,985.9,0.17,2023-05-09
1791,12,Arjun Mehta,South,Office Supplies,5008.82,1119.5,0.2,2020-05-15
1792,76,Karan Jain,North,Electronics,4389.88,1022.32,0.08,2023-02-12
1793,60,Neha Kapoor,South,Furniture,2267.06,286.45,0.11,2020-03-27
1794,39,Neha Kapoor,East,Software,5813.17,829.48,0.01,2020-01-06
1795,20,Rohit Verma,East,Software,1679.68,307.69,0.06,2021-01-02
1796,63,Priya Singh,North,Electronics,7764.82,1153.93,0.19,2023-05-11
1797,96,Sneha Patel,West,Services,4642.65,471.61,0.14,2023-11-22
1798,16,Sneha Patel,North,Office Supplies,2047.05,126.31,0.06,2024-12-03
1799,89,Arjun Mehta,East,Furniture,1002.44,122.53,0.13,2021-12-30
1800,7,Rohit Verma,East,Services,6569.99,429.45,0.04,2023-07-10
1801,24,Ananya Gupta,South,Services,3564.77,403.68,0.17,2024-06-26
1802,39,Rohit Verma,East,Electronics,5576.99,671.06,0.03,2020-10-07
1803,67,Rohit Verma,East,Software,4413.95,1033.67,0.03,2021-03-22
1804,20,Amit Bansal,South,Furniture,8053.51,1302.5,0.14,2022-12-12
1805,69,Amit Bansal,North,Software,4874.67,318.22,0.16,2020-02-05
1806,62,Sneha Patel,East,Office Supplies,1820.63,251.95,0.2,2022-12-07
1807,98,Sneha Patel,South,Office Supplies,773.22,164.63,0.04,2024-10-20
1808,89,Arjun Mehta,South,Office Supplies,1690.77,128.57,0.02,2023-11-15
1809,98,Ananya Gupta,North,Electronics,7859.58,1583.44,0.01,2020-08-08
1810,5,Amit Bansal,North,Software,1629.76,163.96,0.01,2023-09-29
1811,2,Ananya Gupta,North,Services,2451.31,564.38,0.04,2021-12-20
1812,4,Ananya Gupta,South,Office Supplies,9513.52,1137.51,0.03,2022-10-22
1813,100,Neha Kapoor,South,Services,5917.24,413.15,0.12,2020-01-29
1814,68,Priya Singh,South,Office Supplies,2131.85,428.08,0.0,2024-01-25
1815,13,Priya Singh,West,Office Supplies,7132.26,620.69,0.13,2020-08-07
1816,24,Sneha Patel,West,Software,2535.6,242.18,0.02,2021-10-05
1817,16,Simran Kaur,North,Services,1791.17,362.63,0.14,2023-02-15
1818,93,Rahul Sharma,North,Office Supplies,5190.27,658.94,0.09,2024-02-16
1819,40,Simran Kaur,South,Services,4369.18,1079.15,0.09,2024-10-20
1820,9,Simran Kaur,East,Furniture,621.47,114.87,0.13,2022-03-22
1821,57,Amit Bansal,North,Electronics,1861.99,242.29,0.12,2020-07-27
1822,95,Arjun Mehta,North,Office Supplies,9764.47,1149.54,0.12,2022-04-07
1823,16,Priya Singh,West,Software,3145.92,606.21,0.12,2021-07-13
1824,97,Karan Jain,East,Software,6833.43,1640.21,0.2,2022-11-13
1825,36,Arjun Mehta,West,Electronics,1660.81,245.58,0.05,2020-10-02
1826,4,Ananya Gupta,North,Electronics,5232.28,289.61,0.04,2023-05-23
1827,87,Sneha Patel,South,Office Supplies,6408.68,443.91,0.02,2024-03-19
1828,67,Simran Kaur,West,Furniture,3288.85,491.95,0.1,2023-01-15
1829,44,Amit Bansal,North,Electronics,9911.76,2240.31,0.02,2022-07-10
1830,41,Karan Jain,West,Software,841.82,71.87,0.13,2024-05-15
1831,39,Arjun Mehta,West,Software,1777.64,343.34,0.1,2020-08-12
1832,73,Simran Kaur,West,Software,5841.43,474.69,0.01,2021-06-23
1833,64,Neha Kapoor,West,Services,6926.63,1408.14,0.06,2020-05-05
1834,4,Neha Kapoor,North,Furniture,8450.87,1012.21,0.15,2020-02-25
1835,98,Sneha Patel,West,Electronics,4567.41,1134.49,0.08,2020-04-25
1836,85,Priya Singh,South,Furniture,6656.79,1121.71,0.18,2020-05-14
1837,40,Ananya Gupta,East,Furniture,687.26,79.19,0.09,2024-11-03
1838,55,Neha Kapoor,West,Office Supplies,693.82,99.87,0.0,2021-10-10
1839,49,Neha Kapoor,West,Office Supplies,5939.12,1257.11,0.02,2023-10-14
1840,27,Sneha Patel,West,Services,8208.84,1506.14,0.03,2021-09-05
1841,47,Karan Jain,South,Software,6536.72,1600.33,0.02,2024-10-07
1842,69,Priya Singh,East,Office Supplies,951.55,237.17,0.08,2021-04-07
1843,80,Ananya Gupta,North,Services,3699.96,234.78,0.16,2022-08-31
1844,55,Priya Singh,East,Electronics,6689.6,738.33,0.16,2022-06-05
1845,85,Amit Bansal,East,Furniture,4435.99,444.72,0.1,2023-10-07
1846,98,Amit Bansal,South,Electronics,6464.52,990.65,0.04,2022-10-19
1847,28,Simran Kaur,East,Services,8184.87,1805.21,0.18,2023-03-05
1848,94,Rahul Sharma,South,Office Supplies,4893.62,479.94,0.15,2024-04-16
1849,39,Karan Jain,West,Office Supplies,8671.77,2013.82,0.13,2024-09-28
1850,53,Rohit Verma,East,Furniture,2936.24,499.88,0.08,2020-08-20
1851,20,Priya Singh,North,Furniture,8071.93,904.93,0.1,2022-06-12
1852,55,Rahul Sharma,South,Furniture,3090.76,172.55,0.16,2021-07-22
1853,85,Amit Bansal,South,Electronics,9655.98,1421.06,0.0,2024-10-26
1854,11,Sneha Patel,East,Electronics,9055.46,1189.9,0.07,2023-09-08
1855,12,Karan Jain,South,Furniture,1563.36,307.82,0.19,2022-12-04
1856,86,Neha Kapoor,East,Software,8903.37,869.11,0.02,2024-07-10
1857,41,Sneha Patel,West,Furniture,9387.25,878.66,0.02,2021-03-14
1858,36,Simran Kaur,West,Office Supplies,8697.55,532.16,0.11,2023-12-03
1859,15,Sneha Patel,West,Software,6986.02,1695.25,0.18,2020-10-23
1860,47,Simran Kaur,East,Office Supplies,700.2,170.4,0.12,2024-09-19
1861,95,Rahul Sharma,South,Office Supplies,5750.92,643.26,0.19,2022-01-13
1862,88,Ananya Gupta,South,Software,4190.47,972.01,0.08,2021-06-07
1863,39,Ananya Gupta,South,Office Supplies,2498.67,569.82,0.18,2023-07-17
1864,41,Karan Jain,North,Office Supplies,8731.22,1874.07,0.19,2022-08-22
1865,95,Karan Jain,East,Software,8829.23,1889.88,0.16,2023-12-01
1866,34,Amit Bansal,North,Office Supplies,4498.27,880.97,0.11,2021-10-31
1867,59,Rahul Sharma,North,Furniture,6486.49,1350.51,0.03,2022-03-31
1868,26,Rohit Verma,East,Services,1281.2,104.5,0.1,2024-04-21
1869,84,Arjun Mehta,West,Office Supplies,4789.15,1076.13,0.03,2020-12-21
1870,88,Neha Kapoor,East,Office Supplies,2387.31,317.27,0.04,2024-11-29
1871,49,Neha Kapoor,South,Electronics,9507.04,2230.57,0.13,2023-07-07
1872,30,Ananya Gupta,West,Furniture,2986.94,658.22,0.01,2023-06-19
1873,55,Neha Kapoor,East,Furniture,1346.08,166.35,0.19,2020-08-28
1874,2,Amit Bansal,West,Software,8358.95,1244.06,0.04,2021-02-20
1875,25,Rohit Verma,East,Software,4129.7,562.72,0.04,2021-03-17
1876,37,Priya Singh,West,Furniture,4380.98,346.92,0.06,2021-06-20
1877,31,Neha Kapoor,West,Furniture,4011.56,749.57,0.09,2020-01-22
1878,61,Arjun Mehta,East,Software,7025.1,1353.51,0.14,2024-02-16
1879,77,Rohit Verma,North,Electronics,5791.5,349.94,0.19,2022-08-22
1880,46,Neha Kapoor,North,Electronics,2909.74,506.1,0.06,2022-03-19
1881,86,Sneha Patel,South,Services,890.69,76.49,0.03,2022-10-06
1882,44,Simran Kaur,South,Electronics,3514.52,548.56,0.03,2020-08-27
1883,41,Rahul Sharma,South,Software,8780.96,1905.12,0.15,2022-05-30
1884,37,Rohit Verma,East,Services,3473.6,793.84,0.06,2022-10-03
1885,98,Arjun Mehta,West,Electronics,2294.74,139.78,0.04,2022-08-21
1886,34,Arjun Mehta,West,Software,1602.23,366.97,0.1,2022-06-23
1887,46,Amit Bansal,West,Software,5183.39,1136.03,0.17,2020-09-10
1888,45,Ananya Gupta,South,Office Supplies,2216.22,185.41,0.1,2021-07-12
1889,73,Neha Kapoor,South,Services,9981.04,507.29,0.15,2021-01-04
1890,54,Ananya Gupta,South,Software,6930.63,1576.53,0.01,2023-10-27
1891,88,Ananya Gupta,West,Office Supplies,6108.22,1467.46,0.17,2020-11-10
1892,4,Ananya Gupta,West,Software,4813.53,1160.25,0.12,2020-01-12
1893,43,Rahul Sharma,West,Office Supplies,9500.47,2374.78,0.18,2024-06-20
1894,73,Arjun Mehta,South,Electronics,8114.8,864.96,0.16,2024-03-03
1895,10,Amit Bansal,West,Electronics,4289.16,367.16,0.19,2024-11-07
1896,52,Ananya Gupta,North,Furniture,2047.94,421.67,0.06,2024-03-21
1897,84,Arjun Mehta,North,Office Supplies,5163.03,704.61,0.16,2021-09-27
1898,88,Neha Kapoor,South,Office Supplies,6822.44,1476.45,0.1,2022-09-29
1899,58,Karan Jain,West,Office Supplies,5849.04,787.36,0.15,2024-07-18
1900,48,Neha Kapoor,South,Software,6491.52,445.25,0.1,2022-08-07
1901,87,Priya Singh,South,Software,5509.15,988.59,0.02,2022-08-16
1902,56,Ananya Gupta,West,Office Supplies,1911.76,144.45,0.18,2024-09-19
1903,32,Amit Bansal,West,Office Supplies,5901.09,945.35,0.18,2022-11-17
1904,14,Amit Bansal,West,Software,1397.6,254.6,0.11,2021-06-02
1905,46,Rohit Verma,North,Services,654.55,129.67,0.09,2024-05-29
1906,24,Karan Jain,North,Electronics,4454.39,850.23,0.06,2024-01-22
1907,59,Simran Kaur,East,Office Supplies,9683.84,2171.78,0.04,2021-01-14
1908,11,Neha Kapoor,East,Electronics,4621.09,247.61,0.08,2020-01-28
1909,22,Simran Kaur,West,Software,8753.41,2128.49,0.12,2022-09-23
1910,39,Neha Kapoor,East,Software,8144.09,549.95,0.03,2021-01-25
1911,15,Rahul Sharma,South,Electronics,2487.68,447.1,0.13,2022-06-11
1912,81,Amit Bansal,South,Electronics,3358.72,479.24,0.09,2020-02-14
1913,15,Arjun Mehta,South,Software,9656.74,1393.45,0.17,2023-04-13
1914,32,Priya Singh,East,Services,8379.78,1075.52,0.07,2020-07-29
1915,81,Karan Jain,West,Software,7502.24,1269.14,0.11,2021-08-18
1916,5,Simran Kaur,West,Software,5376.88,1048.08,0.19,2024-07-30
1917,63,Priya Singh,North,Services,680.69,112.5,0.11,2021-07-02
1918,83,Karan Jain,West,Electronics,5200.49,1236.64,0.07,2023-11-29
1919,56,Rahul Sharma,South,Office Supplies,7398.99,1064.33,0.09,2022-11-05
1920,29,Neha Kapoor,East,Services,8607.81,1661.65,0.09,2024-12-13
1921,38,Karan Jain,West,Office Supplies,8061.74,1692.57,0.17,2023-06-27
1922,27,Rohit Verma,North,Software,1726.42,155.2,0.12,2020-07-25
1923,54,Simran Kaur,East,Furniture,2489.61,147.91,0.0,2024-12-09
1924,34,Sneha Patel,South,Furniture,8365.51,1914.79,0.01,2020-05-10
1925,44,Karan Jain,North,Services,2653.56,430.93,0.1,2021-11-27
1926,46,Rahul Sharma,East,Furniture,8607.38,1934.42,0.12,2020-08-01
1927,91,Rahul Sharma,West,Software,9645.15,1940.15,0.19,2024-05-19
1928,79,Neha Kapoor,North,Services,898.71,63.88,0.13,2024-11-18
1929,27,Sneha Patel,South,Office Supplies,7227.55,1462.81,0.1,2024-11-17
1930,13,Arjun Mehta,East,Office Supplies,8282.03,617.81,0.04,2022-05-01
1931,99,Rahul Sharma,South,Software,3742.54,565.14,0.02,2022-02-01
1932,92,Karan Jain,East,Furniture,1940.31,389.42,0.08,2021-04-12
1933,18,Karan Jain,West,Software,9031.62,2170.91,0.1,2023-10-29
1934,47,Rahul Sharma,West,Furniture,7816.44,1512.68,0.1,2020-05-22
1935,11,Sneha Patel,East,Software,9828.48,814.44,0.01,2024-04-03
1936,5,Arjun Mehta,North,Services,9740.28,1303.84,0.18,2023-12-06
1937,71,Rohit Verma,East,Office Supplies,575.07,60.93,0.11,2020-10-27
1938,90,Karan Jain,West,Furniture,8932.01,1561.96,0.12,2022-06-24
1939,90,Sneha Patel,West,Furniture,8869.26,592.96,0.11,2022-03-09
1940,93,Arjun Mehta,East,Furniture,1381.79,221.58,0.1,2024-03-30
1941,82,Arjun Mehta,North,Electronics,8958.03,1415.25,0.05,2024-08-31
1942,100,Rohit Verma,West,Services,1549.2,96.03,0.07,2023-07-08
1943,65,Sneha Patel,North,Electronics,7687.32,1831.65,0.09,2023-03-18
1944,95,Rahul Sharma,West,Office Supplies,9838.03,2076.59,0.2,2023-03-04
1945,92,Amit Bansal,South,Office Supplies,3342.42,612.95,0.16,2023-03-19
1946,87,Arjun Mehta,West,Services,7506.37,533.29,0.1,2021-01-29
1947,100,Sneha Patel,West,Electronics,1892.26,255.72,0.08,2020-07-07
1948,8,Karan Jain,South,Software,2540.45,166.69,0.14,2022-04-04
1949,76,Amit Bansal,West,Office Supplies,6050.89,1072.78,0.2,2023-11-12
1950,63,Karan Jain,South,Furniture,5304.97,779.58,0.09,2023-12-13
1951,66,Amit Bansal,North,Furniture,4826.61,272.81,0.03,2023-02-18
1952,48,Ananya Gupta,West,Electronics,1648.23,270.89,0.01,2020-11-09
1953,16,Sneha Patel,East,Office Supplies,3380.97,497.63,0.16,2020-10-18
1954,76,Karan Jain,North,Office Supplies,8946.04,833.02,0.16,2022-09-28
1955,1,Ananya Gupta,East,Electronics,8769.05,1170.8,0.11,2023-03-04
1956,58,Sneha Patel,West,Software,8427.37,1826.52,0.03,2020-10-10
1957,65,Simran Kaur,West,Software,1915.33,374.59,0.02,2023-07-03
1958,86,Neha Kapoor,West,Software,2711.81,350.04,0.11,2023-10-05
1959,57,Rohit Verma,North,Furniture,7218.48,1186.71,0.16,2023-12-19
1960,40,Amit Bansal,North,Services,1308.94,315.5,0.11,2024-03-31
1961,7,Neha Kapoor,South,Software,5275.07,283.44,0.13,2022-12-25
1962,24,Rahul Sharma,East,Furniture,2830.22,540.92,0.18,2022-06-28
1963,11,Amit Bansal,East,Software,6094.48,903.78,0.19,2021-11-27
1964,56,Arjun Mehta,West,Electronics,8666.66,983.46,0.05,2020-08-22
1965,13,Amit Bansal,South,Office Supplies,1868.33,188.91,0.02,2021-09-20
1966,53,Arjun Mehta,North,Services,9630.67,831.05,0.14,2021-09-02
1967,50,Ananya Gupta,East,Furniture,4421.82,507.82,0.08,2024-08-22
1968,16,Rahul Sharma,South,Furniture,7645.27,1278.33,0.1,2024-03-20
1969,65,Karan Jain,North,Office Supplies,1076.0,153.83,0.08,2022-09-18
1970,4,Karan Jain,South,Electronics,3057.02,741.92,0.14,2021-05-19
1971,98,Amit Bansal,South,Office Supplies,5898.33,821.03,0.17,2022-10-21
1972,27,Arjun Mehta,East,Services,9860.43,2035.24,0.11,2022-05-17
1973,72,Simran Kaur,North,Electronics,8220.12,1991.1,0.12,2023-08-30
1974,22,Rahul Sharma,North,Software,3096.38,310.19,0.14,2021-12-20
1975,81,Priya Singh,East,Electronics,2033.45,318.88,0.01,2020-07-02
1976,51,Ananya Gupta,South,Services,9988.8,2254.03,0.04,2022-10-30
1977,41,Sneha Patel,East,Software,3093.62,564.45,0.06,2021-03-07
1978,59,Neha Kapoor,East,Electronics,9183.17,704.76,0.18,2023-05-31
1979,61,Rahul Sharma,North,Furniture,4425.05,1013.57,0.14,2024-04-10
1980,51,Amit Bansal,North,Electronics,5617.17,1283.6,0.16,2022-06-30
1981,87,Ananya Gupta,East,Software,8360.93,1016.63,0.04,2024-04-21
1982,90,Rahul Sharma,North,Software,4019.57,356.13,0.0,2024-03-01
1983,3,Rohit Verma,East,Furniture,1354.68,233.94,0.06,2024-01-10
1984,29,Priya Singh,West,Office Supplies,849.56,126.22,0.14,2023-05-26
1985,27,Rahul Sharma,South,Software,1553.99,163.9,0.1,2020-12-15
1986,71,Priya Singh,South,Electronics,6087.56,1212.61,0.03,2023-03-13
1987,30,Amit Bansal,East,Furniture,8552.84,467.19,0.19,2023-10-20
1988,69,Neha Kapoor,East,Services,8889.47,447.95,0.09,2023-10-10
1989,84,Rahul Sharma,East,Software,8521.24,1119.48,0.02,2022-11-27
1990,60,Simran Kaur,East,Services,7710.71,1748.48,0.04,2021-07-23
1991,54,Amit Bansal,West,Office Supplies,549.01,48.82,0.02,2023-03-17
1992,4,Priya Singh,West,Electronics,9211.45,823.28,0.07,2020-05-08
1993,81,Ananya Gupta,North,Software,4603.51,252.29,0.16,2021-11-15
1994,33,Priya Singh,North,Software,2764.41,326.64,0.01,2021-11-14
1995,67,Priya Singh,North,Services,6385.88,1295.18,0.13,2023-03-31
1996,16,Ananya Gupta,North,Electronics,4085.25,931.51,0.14,2024-05-21
1997,17,Rahul Sharma,West,Electronics,3363.98,589.49,0.01,2023-10-19
1998,8,Amit Bansal,North,Office Supplies,8574.33,1117.55,0.12,2022-04-21
1999,30,Neha Kapoor,North,Software,4147.24,866.91,0.18,2023-06-22
2000,13,Sneha Patel,North,Software,5413.52,907.1,0.02,2020-01-26
